title,artists,year,track_id,release_date,spotify.name,spotify.artists
Peace,Taylor Swift,2020,7MbT4I8qGntX4fMdqMQgke,2020-07-24,peace,['Taylor Swift']
Peace To All Freaks,Of Montreal,2020,2baTjgcovBe6oEZhgs35RI,2020-01-17,Peace To All Freaks,['of Montreal']
People People,Bombay Bicycle Club,2020,4CUDzv3FjFvTYxdc1XWSiq,2020-01-17,People People,"['Bombay Bicycle Club', 'Liz Lawrence']"
Perfect Way To Die,Alicia Keys,2020,4rxetbgJZra2oJKBIF8vr5,2020-12-18,Perfect Way To Die,['Alicia Keys']
Perfecto Miserable,King Krule,2020,4xsZbJalsgOCfG34HBebZV,2020-02-21,Perfecto Miserable,['King Krule']
Persona Non Grata,Bright Eyes,2020,4Qx10skFMD42kIlbO4tHLj,2020-08-21,Persona Non Grata,['Bright Eyes']
Phobia,Nothing But Thieves,2020,5Q0bw2MFy1pRHJXZgssBtz,2020-10-23,Phobia,['Nothing But Thieves']
Physical,Dua Lipa,2020,3AzjcOeAmA57TIOr9zF1ZW,2020-03-27,Physical,['Dua Lipa']
Pick Up Your Feelings,Jazmine Sullivan,2020,2JLVZYEMmqPWbUoAJAMKfm,2020-11-20,Pick Up Your Feelings,['Jazmine Sullivan']
Pinky Ring,Ne-Yo,2020,0d6X00DQJtLSisNeVf2GhB,2020-02-21,Pinky Ring (feat. O.T. Genasis),"['Ne-Yo', 'O.T. Genasis']"
Planets,Everything Everything,2020,2u7V1El2zzt9RNnIzUdz1X,2020-09-11,Planets,['Everything Everything']
Plastic Doll,Lady Gaga,2020,3CidPLqWXqgesJlwYVJZdy,2020-05-29,Plastic Doll,['Lady Gaga']
Plastic Hearts,Miley Cyrus,2020,6qCsKKS7Ol63SJW3LOIX5R,2020-11-27,Plastic Hearts,['Miley Cyrus']
Play Play,J Hus,2020,3R60ekRcGXuaoZmnbdlf3n,2020-01-24,Play Play (feat. Burna Boy),"['J Hus', 'Burna Boy']"
play w/ me,Bailey Bryan,2020,3xHxEedrD51HCQ91Hlt5qL,2020-06-26,play w/ me,['Bailey Bryan']
Polaroid,Keith Urban,2020,2vCEEjiWtVjFEmuCsggbAY,2020-09-18,Polaroid,['Keith Urban']
Polyaneurism,Of Montreal,2020,2B2tx51Qg5y6VpP1l1k596,2020-01-17,Polyaneurism,['of Montreal']
Pop The Placebo,Elizabeth And The Catapult,2020,0a8eRyWUFB5icN7tNRwgFr,2020-12-11,pop the placebo,['Elizabeth & the Catapult']
Popstar,DJ Khaled,2020,6EDO9iiTtwNv6waLwa1UUq,2020-07-17,POPSTAR (feat. Drake),"['DJ Khaled', 'Drake']"
Popular Monster,Falling in Reverse,2020,336vTSxoACS82BJzwQ2Gfw,2020-10-23,Popular Monster - NGHTMRE & Galantis Remix,"['Falling In Reverse', 'NGHTMRE', 'Galantis']"
Positions,Ariana Grande,2020,35mvY5S1H3J2QZyna3TFe0,2020-10-30,positions,['Ariana Grande']
POV,Ariana Grande,2020,3UoULw70kMsiVXxW0L3A33,2020-10-30,pov,['Ariana Grande']
Power,Ellie Goulding,2020,6smYfKpqsvpmqBXkLjYGJo,2020-05-21,Power,['Ellie Goulding']
Prayers,Glass Eye,2020,2fps7oSzN2XKokTHWfZsez,2021-04-23,Prayers,['Glass Eye']
Premonition (Intro),Eminem,2020,7ccTcabbJlCJiIqtrSSwBk,2020-01-17,Premonition - Intro,['Eminem']
Pretty Boys,Paul McCartney,2020,76xAOc4zSWzmUbWXw5ARHI,2020-12-18,Pretty Boys,['Paul McCartney']
Prices,Lil Uzi Vert,2020,4YcWzLSnGqLjSCycuSMHnn,2020-03-06,Prices,['Lil Uzi Vert']
Princess Cuts,Headie One,2020,63Sb1AMnhb37DR59uXZdQd,2020-10-09,Princess Cuts (feat. Young T & Bugsey),"['Headie One', 'Young T & Bugsey']"
Prisoner,Miley Cyrus,2020,5JqZ3oqF00jkT81foAFvqg,2020-11-20,Prisoner (feat. Dua Lipa),"['Miley Cyrus', 'Dua Lipa']"
Protect The Land,System Of A Down,2020,11ajcVj3qSyyMPUpTJUP3y,2020-11-06,Protect The Land,['System Of A Down']
PTSD,G Herbo,2020,1C8ux1YWLMHCenYJFiIV4Z,2020-02-28,PTSD,"['G Herbo', 'Lil Uzi Vert', 'Juice WRLD', 'Chance the Rapper']"
Punisher,Phoebe Bridgers,2020,5LJ4ig9cMvjui3li1mrNRl,2020-06-18,Punisher,['Phoebe Bridgers']
Punk Monk,Playboi Carti,2020,5fSZXFOZfPVW9gvnnG4ZVW,2020-12-25,Punk Monk,['Playboi Carti']
Quarantine,blink-182,2020,7cpCYJ7oiUMhgalxSZmNdf,2020-08-07,Quarantine,['blink-182']
Quick Escape,Pearl Jam,2020,3FoykAESe8MNT69DpM6B4c,2020-03-25,Quick Escape,['Pearl Jam']
Quicksand,Morray,2020,4iCZ6Cr76For1TuHUQ90r8,2021-04-28,Quicksand,['Morray']
Rags2Riches,Rod Wave,2020,40TPiJpvwGIyvPjJMDTKfy,2020-08-07,Rags2Riches 2 (feat. Lil Baby),"['Rod Wave', 'Lil Baby']"
Rain,Aitch and AJ Tracey,2020,3WgEwAp8HIMNCqkA3gpRqb,2020-05-29,Rain,"['Aitch', 'AJ Tracey', 'Tay Keith']"
Rain On Me,Lady Gaga,2020,24ySl2hOPGCDcxBxFIqWBu,2020-05-22,Rain On Me (with Ariana Grande),"['Lady Gaga', 'Ariana Grande']"
Rally Call,Monique DeBose,2020,6ZFavWG40ypuRFFXQqvtdo,2020-08-28,Rally Call,['Monique DeBose']
Rare,Selena Gomez,2020,7HMmFQsKsljwTw8bS7lu19,2020-01-10,Rare,['Selena Gomez']
Rascal,RMR,2020,4bwQ18YIUEOMagsoOKbTbZ,2020-06-12,RASCAL,['RMR']
Rattle!,Elevation Worship,2020,6fdglWE2qycjtz0JlW94HW,2020-05-01,RATTLE! (Live),['Elevation Worship']
React,The Pussycat Dolls,2020,0GWYApQBwErVPkyXYCTJjI,2020-02-07,React,['The Pussycat Dolls']
Ready To Love,Lindsay Ell,2020,2xUVMSVaehTSdi7NlDizKz,2020-08-14,ReadY to love,['Lindsay Ell']
Real,Raphaella,2020,6YIbIysErRzkSXrCJcI7ZZ,2020-05-01,Real,['Raphaella']
Real Love Song,Nothing But Thieves,2020,21T0qnyX1ybeEvb1ddRnI3,2020-10-23,Real Love Song,['Nothing But Thieves']
Real S--t,Juice WRLD,2020,,,,
Realize,AC/DC,2020,4JDjZ2AzlHnde5uUy0TveV,2020-11-13,Realize,['AC/DC']
Really Love,KSI,2020,50v2TSRV31bwpAPkjWejNL,2020-10-23,Really Love (feat. Craig David & Digital Farm Animals),"['KSI', 'Craig David', 'Digital Farm Animals']"
Red Ford Radio,U.S. Girls,2020,0F6Jp36wlIZAZl736hRe84,2020-03-06,Red Ford Radio,['U.S. Girls']
Redemption,Nathaniel Rateliff,2020,7sJIqdSLw7lvQUsX2NOxJB,2020-12-17,Redemption,['Nathaniel Rateliff']
Redhead,Caylee Hammack,2020,3VSoekSTjC8OI9Kq3ZPn36,2020-08-14,Redhead,"['Caylee Hammack', 'Reba McEntire']"
Redwood Tree,Cam,2020,0oUX526nJDq484nPdQG1vm,2020-10-30,Redwood Tree,['Cam']
Reflecting Light,The Avalanches,2020,3mkr5TrEjhi5RhVSjvg0nM,2020-12-11,Reflecting Light,"['The Avalanches', 'Sananda Maitreya', 'Vashti Bunyan']"
Relay,Fiona Apple,2020,5hnOzmFuGltDDAm008jFDh,2020-04-17,Relay,['Fiona Apple']
Remember Where You Are,Jessie Ware,2020,1yELCmfuqESOtVx27fwVfB,2020-06-26,Remember Where You Are,['Jessie Ware']
Restore Me,Lecrae,2020,0G5JsseesZxKFWF1bdL29r,2020-08-21,Restore Me,['Lecrae']
Revenge,Joyner Lucas,2020,69fnnbeoZO9h16CUZGIbTG,2020-03-27,Revenge,['Joyner Lucas']
Righteous,Juice WRLD,2020,5dOxHHMOFAbG3VH23t0xNm,2020-07-10,Righteous,['Juice WRLD']
Rise,Isolde Fair,2020,56LLoe9UxM5T7KS2lyY5Kg,2020-06-12,Rise,['Isolde Fair']
River Cross,Pearl Jam,2020,3vM4uIHDY9nAZcRRoyXnLX,2020-03-27,River Cross,['Pearl Jam']
Roadkill,The 1975,2020,2ymCaPd4ojF9H8hzIz2NJd,2020-05-22,Roadkill,['The 1975']
Rock Out Tonight,Eric Hutchinson,2020,5L1TT8Sd0WxVPjMlIgnMcM,2020-02-07,Rock Out Tonight,['Eric Hutchinson']
Rockstar,DaBaby,2020,7ytR5pFWmSjzHJIeQkgog4,2020-04-17,ROCKSTAR (feat. Roddy Ricch),"['DaBaby', 'Roddy Ricch']"
Romantical Man,Rufus Wainwright,2020,6WfoWwx9Bjmu5DeqFE6juw,2020-07-10,Romantical Man,['Rufus Wainwright']
Roses/Lotus/Violet/Iris,Hayley Williams,2020,7DCKlgZuZcljJSlvt8vsZa,2020-05-08,Roses/Lotus/Violet/Iris,['Hayley Williams']
Routes,Lamb Of God,2020,49PYxhy4lKsoKzEqIeS3xM,2020-06-19,Routes (feat. Chuck Billy),"['Lamb of God', 'Chuck Billy']"
Rover (Mu la la),S1mba,2020,,,,
Rufus Lives,Mastodon,2020,1WNW2zcTkvcfASKc8dYyxT,2020-08-28,Rufus Lives,['Mastodon']
Ruins,Tim Higgins,2020,008L5ia0ZJ8LD6zIGLkSKp,2020-02-28,Ruins,['Tim Higgins']
Run,Joji,2020,3AkdSFo7quCZ781KCqNK0T,2020-09-25,Run,['Joji']
Runnin,21 Savage and Metro Boomin,2020,5SWnsxjhdcEDc7LJjq9UHk,2020-10-02,Runnin,"['21 Savage', 'Metro Boomin']"
Running Red Lights,The Avalanches,2020,3BjcCLvgi6anh2xcRnBerE,2020-12-11,Running Red Lights,"['The Avalanches', 'Rivers Cuomo', 'Pink Siifu']"
Safety Net,Ariana Grande,2020,14gkWVFMwdxBMyqBw1wmIg,2020-10-30,safety net (feat. Ty Dolla $ign),"['Ariana Grande', 'Ty Dolla $ign']"
Said Sum,Moneybagg Yo,2020,3sKz6Sd72K0ofPWcJPPk6H,2020-09-18,Said Sum,['Moneybagg Yo']
Sail On,EOB,2020,2f2YpU0kf9qbx7X4c2X2L8,2020-04-17,Sail On,['EOB']
Sasuke,Lil Uzi Vert,2020,0ROE31C8Wu4neZoR9stM9e,2020-04-24,Sasuke,['Lil Uzi Vert']
Savage,Megan Thee Stallion,2020,55CHeLEfn5iJ0IIkgaa4si,2020-03-06,Savage,['Megan Thee Stallion']
Savage Love (Laxed - Siren Beat),Jason Derulo,2020,,,,
Save The Day,Mariah Carey,2020,5aO54UchLksSDWRLYtvbqg,2020-10-02,Save The Day (with Ms. Lauryn Hill) - 2020,"['Mariah Carey', 'Ms. Lauryn Hill']"
Save The Whale,Jarvis Cocker,2020,,,,
Save Your Tears,The Weeknd,2020,5QO79kh1waicV47BqGRL3g,2020-03-20,Save Your Tears,['The Weeknd']
Saving Grace,Kodaline,2020,2oxBo0YLW89NLuv64Pvohc,2020-06-12,Saving Grace,['Kodaline']
Savior Complex,Phoebe Bridgers,2020,5BN59BDczcpxstFKILIH0q,2020-06-18,Savior Complex,['Phoebe Bridgers']
Say I Won't,MercyMe,2020,2FUtrpctr6v6Ae8StKAKqa,2021-04-30,Say I Won't,['MercyMe']
Say Something,Keith Urban,2020,61FUzJLSseC54gCw6pBqDr,2020-09-18,Say Something,['Keith Urban']
Say Something,Kylie Minogue,2020,6FG0Mgz3S4aiCIheLLzJTr,2020-11-06,Say Something,['Kylie Minogue']
Scared To Live,The Weeknd,2020,4BGZF4oLbTL0pWm7C18pbv,2020-03-20,Scared To Live,['The Weeknd']
Scarlet,The Rolling Stones,2020,0ElIvLpQpbqZTZs98O4Q1V,2020-07-22,Scarlet,"['The Rolling Stones', 'Jimmy Page']"
Scary Little Green Men,Ozzy Osbourne,2020,50u4ULJa5reFweVa8QlAJa,2020-02-21,Scary Little Green Men,['Ozzy Osbourne']
Seaside,Billy Currington,2020,6uLhIbdIXQ4DGeOA8qFesw,2020-07-03,Seaside,['Billy Currington']
Seasons,Needtobreathe,2020,5fkbOmiHN3RnG1qjzNFMyi,2020-08-29,Seasons,['NEEDTOBREATHE']
Second Guessing,Florida Georgia Line,2020,24uZaMwLQ0G8ZQfTt7f64B,2020-05-22,Second Guessing - From Songland,['Florida Georgia Line']
Secrets,Regard,2020,66W1rVTnEv86dIkFhoiElg,2020-04-24,Secrets,"['Regard', 'RAYE']"
See Nobody,Wes Nelson,2020,0osdzA0D159EUmBcrwMcB4,2020-09-17,See Nobody,"['Wes Nelson', 'Hardy Caprio']"
Seeking the Room with the Three Windows,James Dean Bradfield,2020,111dJMFFit0gi2x5d9N8tY,2020-08-14,SEEKING THE ROOM WITH THE THREE WINDOWS,['James Dean Bradfield']
Seize the Day,Paul McCartney,2020,7GceECVybAMFcn9C7H0Za9,2020-12-18,Seize The Day,['Paul McCartney']
Selfish,Madison Beer,2020,4PV0uE5pZSh44E3NqNNDEH,2020-02-14,Selfish,['Madison Beer']
Separate Ways,Neil Young,2020,4kyGfWSA61eCmrkjUxooop,2020-06-19,Separate Ways,['Neil Young']
Serpentine Prison,Matt Berninger,2020,7mYif4F2pfjQEDIssH2rfl,2020-05-20,Serpentine Prison,['Matt Berninger']
Set Me Free,Lecrae,2020,7I079hnzaP3BNu5Ra7h6q4,2020-08-21,Set Me Free,"['Lecrae', 'YK Osiris']"
Settle Me Down,Josh Abbott Band,2020,4fFIpQ8eswym0U7movpzQR,2020-11-13,Settle Me Down,['Josh Abbott Band']
Seven,Taylor Swift,2020,6KJqZcs9XDgVck7Lg9QOTC,2020-07-24,seven,['Taylor Swift']
Shame Shame,Foo Fighters,2020,0wGv595Z2XDF9ZFbrbQqqH,2020-11-08,Shame Shame,['Foo Fighters']
Shameika,Fiona Apple,2020,2pDKE8Q40TDGPl1O11DKKn,2020-04-17,Shameika,['Fiona Apple']
Shangri-La,EOB,2020,5ZNXNWnijFMUtDGdl1XDBu,2020-04-17,Shangri-La,['EOB']
Shore,Fleet Foxes,2020,6bdy17W52RbHgDGqWAnvCt,2020-09-22,Shore,['Fleet Foxes']
Shot In The Dark,AC/DC,2020,0sfdiwck2xr4PteGOdyOfz,2020-11-13,Shot In The Dark,['AC/DC']
Shots Fired,Megan Thee Stallion,2020,3yhhv0VCmKkAWD9ysDLpTE,2020-11-20,Shots Fired,['Megan Thee Stallion']
Show Me Around,Carly Pearce,2020,35yFt6gZ2YRFjQyRmT2xoA,2020-12-04,Show Me Around,['Carly Pearce']
Show Them The Way,Stevie Nicks,2020,39K8KN3Jl5uLz2ykGsNflf,2020-10-09,Show Them The Way,['Stevie Nicks']
Shut Up,Ariana Grande,2020,3ko9jEHNt4O5fjKN65ULJp,2020-10-30,shut up,['Ariana Grande']
Si Veo a Tu Mamá,Bad Bunny,2020,41wtwzCZkXwpnakmwJ239F,2020-02-29,Si Veo a Tu Mamá,['Bad Bunny']
Silly Watch,Lil Uzi Vert,2020,5egD7A5x9AHdVO2fMo3Wbo,2020-03-06,Silly Watch,['Lil Uzi Vert']
Silverado Saturday Night,Aaron Watson,2020,3PDp4C3ycPS0U6OCn6e5ht,2020-09-25,Silverado Saturday Night,['Aaron Watson']
Simmer,Hayley Williams,2020,2moHnkHTSXBe9KjvPSQJvg,2020-05-08,Simmer,['Hayley Williams']
Sine From Above,Lady Gaga,2020,0zzsyWc45eUcSjw4FNHxeN,2020-05-29,Sine From Above (with Elton John),"['Lady Gaga', 'Elton John']"
Sing For Life,Bono,2020,,,,
Sing To Me Willie,Edie Brickell,2020,4E6lJjhyqpoGl2v3UexuVX,2020-04-29,"Sing to Me, Willie","['Edie Brickell', 'Willie Nelson']"
Single Saturday Night,Cole Swindell,2020,1irAliF0T8sLIOPJp6n7rU,2020-05-22,Single Saturday Night,['Cole Swindell']
Sinning with You,Sam Hunt,2020,7aP3ZnCrfQLFBFK4RiXpG2,2020-01-03,Sinning With You,['Sam Hunt']
Sister,Caribou,2020,1N6BYHqi2NkMkvcPxzgJos,2020-02-28,Sister,['Caribou']
Six Feet Apart,Luke Combs,2020,3aMUiKCIXJeurR5ppEMJZD,2020-05-01,Six Feet Apart,['Luke Combs']
Six Thirty,Ariana Grande,2020,2IKJtXeR5UsaUjZB46fTOK,2020-10-30,six thirty,['Ariana Grande']
Skinny Skinny,Ashton Irwin,2020,3aJw8ePBksckRdLYFP6o7U,2020-10-23,Skinny Skinny,['Ashton Irwin']
Slidin',Paul McCartney,2020,18kdKpv7ZuLGoAy9tmcWi9,2020-12-18,Slidin’,['Paul McCartney']
Slow Grenade,Ellie Goulding,2020,5z8uLrYMcUVvzTV28twt44,2020-06-30,Slow Grenade,"['Ellie Goulding', 'Lauv']"
Small Town Hypocrite,Caylee Hammack,2020,7nalrYWirmbMdeNsVm2Jt8,2020-02-21,Small Town Hypocrite,['Caylee Hammack']
Smile,Sidewalk Prophets,2020,6Sl9SgP3j4zahARmZZkhyv,2020-07-03,Smile (Single Mix),['Sidewalk Prophets']
Smile,Katy Perry,2020,3DXdjHnePKnh6oXw2ZgGSl,2020-07-10,Smile,['Katy Perry']
Smile,Juice WRLD,2020,6wQlQrTY5mVS8EGaFZVwVF,2020-07-10,Smile (with The Weeknd),"['Juice WRLD', 'The Weeknd']"
Smiling,Alanis Morissette,2020,1WXT77do37MMT5mIK4Hzai,2020-07-31,Smiling,['Alanis Morissette']
Snail,Benee,2020,44BRUyCuz4zXCKZKbtexaI,2020-11-13,Snail,['BENEE']
Snow On Tha Bluff,J. Cole,2020,1oOEkBNp4zWnkD7nWjJdog,2020-06-16,Snow On Tha Bluff,['J. Cole']
Snowchild,The Weeknd,2020,3WlbeuhfRSqU7ylK2Ui5U7,2020-03-20,Snowchild,['The Weeknd']
So Done,Alicia Keys,2020,0DC6yJLAPwIEeZh6EZpn1f,2020-12-18,So Done (feat. Khalid),"['Alicia Keys', 'Khalid']"
So Done,The Kid Laroi,2020,5psEZhQu6lukjhavJo4AbC,2020-10-23,SO DONE,['The Kid LAROI']
Solitaires,Future,2020,4kfeRwpq5KUaqTkgi4TbDF,2020-05-15,Solitaires (feat. Travis Scott),"['Future', 'Travis Scott']"
Some Kind of Disaster,All Time Low,2020,02lU0Hj680zVexT4GqJJZ4,2020-04-03,Some Kind of Disaster,['All Time Low']
Somebody Like That,Tenille Arts,2020,3hboOw4dS0aXGuP0fyyvbC,2020-01-10,Somebody Like That,['Tenille Arts']
Somebody's Problem,Morgan Wallen,2020,0SErdEdRcVX1uJCf1eTGYH,2020-11-20,Somebody’s Problem,['Morgan Wallen']
Song 33,Noname,2020,1LvDHPfTpEMjgox22jxqSW,2020-06-19,Song 33,['Noname']
Song For Our Daughter,Laura Marling,2020,4jJIdmFQywxaIcuBqSGKSO,2020-04-10,Song For Our Daughter,['Laura Marling']
Sour Candy,Lady Gaga,2020,6R6ZoHTypt5lt68MWbzZXv,2020-05-28,Sour Candy (with BLACKPINK),"['Lady Gaga', 'BLACKPINK']"
Southpaw,Kip Moore,2020,4TjMSZrbjPwzv3bMMbkvFa,2020-05-29,Southpaw,['Kip Moore']
Souvenir,Selena Gomez,2020,3ZCBSFcZSRM9Z48ew28Zrf,2020-04-09,Souvenir,['Selena Gomez']
Space,Biffy Clyro,2020,20wnO4hGXbWvIPDEmED8gM,2020-08-14,Space,['Biffy Clyro']
Space Ghost Coast to Coast,Glass Animals,2020,0RZLmpEzGR2NHite6rvS5H,2020-08-07,Space Ghost Coast To Coast,['Glass Animals']
Speak To Me,Koryn Hawthorne,2020,0CZmy9ctYRi2Ux5uFLGqSr,2020-09-18,Speak To Me,['Koryn Hawthorne']
St. Sebastian,Of Montreal,2020,6CeP4KrgLIZ3mXmx7a041o,2020-01-17,St. Sebastian,['of Montreal']
Stand And Deliver,Eric Clapton,2020,3GmU00wcaBBCgKsFcDQtaZ,2020-12-18,Stand and Deliver,"['Eric Clapton', 'Van Morrison']"
Starting Over,Chris Stapleton,2020,3K07bGe8iljQ3mOKArHLDo,2020-11-13,Starting Over,['Chris Stapleton']
Stay,BTS,2020,3ndCsZfq8OVwwkz9mmZvUz,2020-11-20,Stay,['BTS']
Step Up,Tower of Power,2020,54Eps91GXZ278wtnctYpYK,2020-03-20,Step Up,['Tower Of Power']
Stick That In Your Country Song,Eric Church,2020,5lH14PEjAXYuMTz0Dd4L1D,2020-06-25,Stick That In Your Country Song,['Eric Church']
Still Don't Know My Name,Labrinth,2020,6N22FZs2ZhPBYi3b9XPajV,2019-10-04,Still Don't Know My Name,['Labrinth']
Still Have Me,Demi Lovato,2020,6SBJ2XHc4jm6Abqt7zocMz,2020-10-01,Still Have Me,['Demi Lovato']
Still With You,Jungkook,2020,,,,
Stone Me,Margo Price,2020,41G13b0SToDtz6rIENwswT,2020-07-10,Stone Me,['Margo Price']
Stoned Again,King Krule,2020,1jk6tbx0xFuEq1eHGTDMv3,2020-02-21,Stoned Again,['King Krule']
Stop The Bleeding,Machine Head,2020,0yK3bCcDM5cDDykBlQ5S2w,2020-06-17,Stop The Bleeding (Feat. Jesse Leach),"['Machine Head', 'Jesse Leach']"
Stop This Flame,Celeste,2020,1bObrsJGW0UCIGZkvnDqbe,2020-01-09,Stop This Flame,['Celeste']
Story Of Love,Bon Jovi,2020,4QlgPeQMLnjNwrcKgb4aib,2020-10-02,Story Of Love,['Bon Jovi']
Strange Days,The Struts,2020,1COH2aSbIsueobcagwNg0O,2020-10-16,Strange Days (with Robbie Williams),"['The Struts', 'Robbie Williams']"
Strange Timez,Gorillaz,2020,3KvnDOxmZNgw3OE0e5ckGQ,2020-09-09,Strange Timez (feat. Robert Smith),"['Gorillaz', 'Robert Smith\xa0']"
Strong Enough,Ray LaMontagne,2020,1M1xjg2N1i5EKosEPtx2T7,2020-06-26,Strong Enough,['Ray LaMontagne']
Stuck With U,Ariana Grande and Justin Bieber,2020,4HBZA5flZLE435QTztThqH,2020-05-08,Stuck with U (with Justin Bieber),"['Ariana Grande', 'Justin Bieber']"
Stupid Love,Lady Gaga,2020,7yBbV2k2S2uhaQc24NF2xt,2020-05-29,Stupid Love,['Lady Gaga']
Sulfur Surrounding,Code Orange,2020,3Cv8EsifESHL5aYwcY2H6k,2020-03-13,Sulfur Surrounding,['Code Orange']
Sum 2 Prove,Lil Baby,2020,2u3EyuCqqV31woqGvO9LBz,2020-01-10,Sum 2 Prove,['Lil Baby']
Sunblind,Fleet Foxes,2020,308prODCCD0O660tIktbUi,2020-09-22,Sunblind,['Fleet Foxes']
Sunday Drive,Brett Eldredge,2020,2TIdEu4aruzo33MTEUDGcf,2020-07-10,Sunday Drive,['Brett Eldredge']
Superman,Keith Urban,2020,1IPfMOeUFFx8ooimrSw0jp,2020-09-18,Superman,['Keith Urban']
Supermarket,Kings of Leon,2020,4Sh40z8GyoeljvpSwZIcPs,2021-03-05,Supermarket,['Kings of Leon']
Survivin',Bastille,2020,1lwvJQGhdq6Kyr4BBquf23,2020-09-22,survivin',['Bastille']
Sweet Melody,Little Mix,2020,76Tuo484SLohJakHLnGI3B,2020-11-06,Sweet Melody,['Little Mix']
Sweeter,Leon Bridges,2020,1ehhGlTvjtHo2e4xJFB0SZ,2020-06-08,Sweeter (feat. Terrace Martin),"['Leon Bridges', 'Terrace Martin']"
Take Care In Your Dreaming,The Avalanches,2020,1t0YL0DwYHhbW5P4BvV7j1,2020-12-11,Take Care In Your Dreaming,"['The Avalanches', 'Denzel Curry', 'Tricky', 'Sampa the Great']"
Take Care Of You,Ella Henderson,2020,7GajHE5z66qqmzTrKVFCab,2020-06-12,Take Care of You,['Ella Henderson']
Take It Out On Me,Justin Bieber,2020,39nTNk5MfyiiRupTwn1iyC,2020-02-14,Take It Out On Me,['Justin Bieber']
Take Me Home for Christmas,Dan + Shay,2020,72HP2M4jjw4t0AIGdEVGEF,2020-11-06,Take Me Home For Christmas,['Dan + Shay']
Take Me To The Light,Francis and the Lights,2020,0O3Pb33KINQl8t04jGOrX2,2020-09-17,You Still Take Me To The Light,['Francis and the Lights']
Take You Dancing,Jason Derulo,2020,59qrUpoplZxbIZxk6X0Bm3,2020-07-22,Take You Dancing,['Jason Derulo']
Take Yourself Home,Troye Sivan,2020,21063p4OKSg1gQOx4Fzv77,2020-08-21,Take Yourself Home,['Troye Sivan']
Tap In,Saweetie,2020,4Hpib09wXgD84w4uwTPnYD,2020-06-17,Tap In,['Saweetie']
Teach Me How To Love,Shawn Mendes,2020,5LZtB6nxvjIhUoElp3Zqk0,2020-12-04,Teach Me How To Love,['Shawn Mendes']
Teardrops,Bring Me The Horizon,2020,3aniWcwiiYKHpm3F5TdeKD,2020-10-22,Teardrops,['Bring Me The Horizon']
Ted Lasso Theme,Marcus Mumford,2020,0OvmDL6jiAksoqs01EAq9A,2020-10-02,Ted Lasso Theme,"['Marcus Mumford', 'Tom Howe']"
Teenage Headache Dreams,Mura Masa,2020,7zs9aoWKrINoC5ZXL7OvRm,2020-01-17,Teenage Headache Dreams (with Ellie Rowsell),"['Mura Masa', 'Ellie Rowsell', 'Wolf Alice']"
Telepathy,BTS,2020,2FVpOsjT1iquZ3SpCjZ9Ne,2020-11-20,Telepathy,['BTS']
Telepatía,Kali Uchis,2020,6tDDoYIxWvMLTdKpjFkc1B,2020-12-04,telepatía,['Kali Uchis']
Tell Me U Luv Me,Juice WRLD,2020,5JAYDuLRkODlVt6dgoalKk,2020-07-10,Tell Me U Luv Me (with Trippie Redd),"['Juice WRLD', 'Trippie Redd']"
Tequila,Jax Jones,2020,39WnpwsWrLXpxafV5FwYVh,2020-02-21,Tequila - Jax Jones & Martin Solveig Present Europa,"['Jax Jones', 'Martin Solveig', 'RAYE', 'Europa']"
Tequila Shots,Kid Cudi,2020,30KctD1WsHKTIYczXjip5a,2020-12-11,Tequila Shots,['Kid Cudi']
Thank You Baked Potato,Matt Lucas,2020,06rstPCROxiuq9UHwFVmcM,2020-04-03,Thank You Baked Potato,['Matt Lucas']
That Way,Lil Uzi Vert,2020,2ajzBr7vwHTEBeqDzcsNRC,2020-03-06,That Way - Bonus Track,['Lil Uzi Vert']
That's What Love Is,Justin Bieber,2020,2hLu8L8SNfCN4yKyPdX0h3,2020-02-14,That's What Love Is,['Justin Bieber']
The 1,Taylor Swift,2020,0Jlcvv8IykzHaSmj49uNW8,2020-07-24,the 1,['Taylor Swift']
The Adults Are Talking,The Strokes,2020,5ruzrDWcT0vuJIOMW7gMnW,2020-04-10,The Adults Are Talking,['The Strokes']
The Adventures Of Moon Man & Slim Shady,Kid Cudi,2020,38iBrrbbXyWaSPkmuDNgjZ,2020-07-10,The Adventures of Moon Man & Slim Shady (with Eminem),"['Kid Cudi', 'Eminem']"
The Afterlife,Practice,2020,7eocvbR8E4q2K1KPC7DTmr,2020-08-14,The Afterlife,['Practice']
The Bigger Picture,Lil Baby,2020,44gRhRi2OhEf7moAUj6MD1,2020-06-12,The Bigger Picture,['Lil Baby']
The Birthday Party,The 1975,2020,3wFPsw1WQJevCFoKpoLyTF,2020-05-22,The Birthday Party,['The 1975']
The Blessing,Elevation Worship,2020,5O306r2a9Nl7rm5ZlaTqka,2020-05-01,The Blessing (Live),"['Elevation Worship', 'Kari Jobe', 'Cody Carnes']"
The Boy From The Plantation,James Dean Bradfield,2020,1UGPnYuDi0FVLdKi9eugp5,2020-08-14,THE BOY FROM THE PLANTATION,['James Dean Bradfield']
The Boy That Invented Rock & Roll,The Psychedelic Furs,2020,1celRzpYi9Wh9hcO8TgF2Y,2020-07-31,The Boy That Invented Rock & Roll,['The Psychedelic Furs']
The Business,Tiesto,2020,,,,
The Champ,Biffy Clyro,2020,5uEnSz3GJbQeI1bEhvzKyb,2020-08-14,The Champ,['Biffy Clyro']
